id,sha,filename,url,lines,title,comment,priority,category,additional,private,code
c34cf0b8-e238-4b2b-8eba-43f3e05777b9,,/e5/my_http_server.py,,93:3-103:66,,"What would happen if you remove the line `socket.send_text_line("""")`?",0,Short Answer,,0,ICAgICB3aXRoIG9wZW4ocGF0aCwgcmVhZF90eXBlKSBhcyBmaWxlOgogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoIkhUVFAvMS4wIDIwMCBPSyIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtVHlwZToge2ZpbGVfZXh0ZW5zaW9ufSIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtTGVuZ3RoOiB7ZmlsZV9zaXplfSIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbm5lY3Rpb246IGNsb3NlIikKICAgICAgICAgICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKCIiKQogICAgICAgICAgICBpZiByZWFkX3R5cGUgPT0gJ3InOgogICAgICAgICAgICAgICAgd2hpbGUgbGluZSA6PSBmaWxlLnJlYWRsaW5lKCk6CiAgICAgICAgICAgICAgICAgICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKGxpbmUpCiAgICAgICAgICAgIGVsc2U6CiAgICAgICAgICAgICAgICBzb2NrZXQuc2VuZF9iaW5hcnlfZGF0YV9mcm9tX2ZpbGUoZmlsZSwgZmlsZV9zaXplKQouLi4=
c48e9361-e6af-4a20-b1aa-bf790b815457,,/e6/my_http_server.py,,53:0-83:41,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Short Answer,,0,ZGVmIGhhbmRsZV9jb25uZWN0aW9uKGNvbm5lY3Rpb24pOgogICAgIiIiCiAgICBIYW5kbGUgdGhlICJjb252ZXJzYXRpb24iIHdpdGggYSBzaW5nbGUgY2xpZW50IGNvbm5lY3Rpb24KICAgICIiIgogICAgc29ja2V0ID0gaHR0cF9zb2NrZXQuSFRUUFNvY2tldChjb25uZWN0aW9uKQoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgKGUuZy4gIkdFVCAvIEhUVFAvMS4wIikKICAgIHJlcXVlc3QgPSBzb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKQogICAgcHJpbnQoZiJSZXF1ZXN0OiB7cmVxdWVzdH0iKQoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgaGVhZGVycwogICAgd2hpbGUgVHJ1ZToKICAgICAgICBkYXRhID0gc29ja2V0LnJlY2VpdmVfdGV4dF9saW5lKCkuc3RyaXAoKQogICAgICAgIGlmIChub3QgZGF0YSkgb3IgKGxlbihkYXRhKSA9PSAwKToKICAgICAgICAgICAgYnJlYWsKICAgICAgICBwcmludChkYXRhKQoKICAgICMgRXh0cmFjdCB0aGUgcGF0aCBmcm9tIHRoZSByZXF1ZXN0LgogICAgcGFydHMgPSByZXF1ZXN0LnNwbGl0KCkKICAgIAogICAgcGF0aCA9IHBhcnRzWzFdWzE6XSAgIyByZW1vdmUgdGhlIGZpcnN0IGNoYXJhY3RlciBvZiB0aGUgcGF0aAogICAgCiAgICAjIEFzc3VtZSB0aGUgcGF0aCBpcyBhIGZpbGUgbmFtZS4KICAgICMgSWYgdGhlIGZpbGUgbmFtZSBleGlzdHMsIHdlIHdpbGwgc2VuZCBpdCBhcyBhIHJlc3BvbnNlLgogICAgIyBPdGhlcndpc2UsIHNlbmQgYSA0MDQuCiAgICAjIFNvdXJjZTogaHR0cHM6Ly93d3cuZ2Vla3Nmb3JnZWVrcy5vcmcvcHl0aG9uLW9zLXBhdGgtaXNmaWxlLW1ldGhvZC8KICAgIGlmIG9zLnBhdGguZXhpc3RzKHBhdGgpIGFuZCBvcy5wYXRoLmlzZmlsZShwYXRoKToKCiAgICAgICAgIyBXZSBuZWVkIHRvIGtub3cgdGhlIGZpbGUgc2l6ZSBzbyB3ZSBjYW4gc2VuZAogICAgICAgICMgdGhlIENvbnRlbnQtTGVuZ3RoIGhlYWRlci4KICAgICAgICBmaWxlX3NpemUgPSBvcy5wYXRoLmdldHNpemUocGF0aCkKLi4u
4a4703a5-71b3-45a2-989a-117dade38723,,/e6/my_http_server.py,,96:0-120:62,,"What would happen if you remove the line `socket.send_text_line("""")`?",0,Short Answer,,0,ICAgICAgICAjIFdlIHNlYXJjaCB0aHJvdWdoIG91ciBleHRlbnNpb24gbWFwIGZvciBvdXIgdGhlIGV4dGVuc2lvbiByZXF1ZXN0IG9mIGZpbGUuCiAgICAgICAgIyBJZiB0aGF0IGZpbGUgZXh0ZW5zaW9uIGRvZXNuJ3QgZXhpc3QgdGhlbiB3ZSBmYWxsIGJhY2sgb24gInRleHQvcGxhaW4iCiAgICAgICAgIyBTb3VyY2U6IGh0dHBzOi8vd3d3Lnczc2Nob29scy5jb20vcHl0aG9uL3JlZl9kaWN0aW9uYXJ5X2dldC5hc3AKICAgICAgICBmaWxlVHlwZSA9IEVYVEVOU0lPTl9NQVAuZ2V0KGV4dGVuc2lvbk9mRmlsZSwgInRleHQvcGxhaW4iKQoKICAgICAgICAjIERlYnVnZ2luZzogaHR0cDovL2xvY2FsaG9zdDo4NTM0L3N0dWRlbnREYXRhL1BpY3R1cmVzL2NhdFR5cGluZy5naWYgZ2l2ZXMgImltYWdlL2dpZiIKICAgICAgICAjIHByaW50KCJUaGUgZmlsZSB0eXBlIGlzOiAiICsgZmlsZVR5cGUgKyAiXG4iKQoKICAgICAgICB3aXRoIG9wZW4ocGF0aCwgInJiIikgYXMgZmlsZTogICMgV2UgbmVlZCB0byBhZGQgYiBmb3IgYmluYXJ5LgogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoIkhUVFAvMS4wIDIwMCBPSyIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtVHlwZToge2ZpbGVUeXBlfSIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtTGVuZ3RoOiB7ZmlsZV9zaXplfSIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbm5lY3Rpb246IGNsb3NlIikKICAgICAgICAgICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKCIiKSAgIyA8PT09PT09PT09PQoKICAgICAgICAgICAgIyBSZWFkIGFuZCBzZW5kIG9uZSBsaW5lIGF0IGEgdGltZS4KICAgICAgICAgICAgIyAoVGhpcyB3b3JrcyBiZWNhdXNlIHRoaXMgc2VydmVyIG9ubHkgaGFuZGxlcyB0ZXh0LikKICAgICAgICAgICAgIyB3aGlsZSBsaW5lIDo9IGZpbGUucmVhZGxpbmUoKToKICAgICAgICAgICAgIyBzb2NrZXQuc2VuZF90ZXh0X2xpbmUobGluZSkKCiAgICAgICAgICAgICMgVGhpcyBhbGxvd3MgdXMgdG8gc2VuZCBvdXIgb3RoZXIgZmlsZSB0eXBlcyB0aGF0IGFyZW4ndCB0ZXh0Li4uCiAgICAgICAgICAgICMgV2UgcHV0IGluIG91ciBwYXJhbWV0ZXJzIHRoZSBmaWxlIGFuZCB0aGUgc2l6ZSB0byBzZW5kLgogICAgICAgICAgICAjIFdlIGRvbid0IG5lZWQgdG8gcHV0IGFuIGlmIHN0YXRlbWVudCBhcyBsb29rIHRocm91Z2ggb3VyIGV4dGVuc2lvbiBtYXAKICAgICAgICAgICAgIyBhbmQgaWYgaXQncyBub3QgdGhlcmUgdGhlbiBpdCdzICJ0ZXh0L3BsYWluIgogICAgICAgICAgICBzb2NrZXQuc2VuZF9iaW5hcnlfZGF0YV9mcm9tX2ZpbGUoZmlsZSwgZmlsZV9zaXplKQouLi4=
547a5ddf-5992-4395-a520-3a40f12b636f,,e7/my_http_server.py,,105:0-111:41,,`send_text_line` adds a CR and and LF.  Why did you add those after `Connection: close` but  not elsewhere?,0,Short Answer,,0,ICAgIGlmIG5vdCBvcy5wYXRoLmlzZmlsZShmaWxlX3BhdGgpOgogICAgICAgIGNvbnRlbnQgPSAiPGh0bWw+PGJvZHk+PGgxPjQwNCBOb3QgRm91bmQ8L2gxPjwvYm9keT48L2h0bWw+IgogICAgICAgIGh0dHBfc29jay5zZW5kX3RleHRfbGluZSgiSFRUUC8xLjEgNDA0IE5vdCBGb3VuZCIpCiAgICAgICAgaHR0cF9zb2NrLnNlbmRfdGV4dF9saW5lKCJDb250ZW50LVR5cGU6IHRleHQvaHRtbCIpCiAgICAgICAgaHR0cF9zb2NrLnNlbmRfdGV4dF9saW5lKGYiQ29udGVudC1MZW5ndGg6IHtsZW4oY29udGVudCl9IikKICAgICAgICBodHRwX3NvY2suc2VuZF90ZXh0X2xpbmUoIkNvbm5lY3Rpb246IGNsb3NlXHJcbiIpCiAgICAgICAgaHR0cF9zb2NrLnNlbmRfdGV4dF9saW5lKGNvbnRlbnQpCi4uLg==
bcce813f-b708-4e1b-bb42-14ecf761b19f,,e7/my_http_server.py,,65:0-88:18,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ZGVmIGhhbmRsZV9jb25uZWN0aW9uKGNsaWVudF9zb2NrZXQpOgogICAgIiIiCiAgICBIYW5kbGUgdGhlICJjb252ZXJzYXRpb24iIHdpdGggYSBzaW5nbGUgY2xpZW50IGNvbm5lY3Rpb24KICAgICIiIgogICAgaHR0cF9zb2NrID0gaHR0cF9zb2NrZXQuSFRUUFNvY2tldChjbGllbnRfc29ja2V0KQogICAgcmVxdWVzdCA9IGh0dHBfc29jay5yZWNlaXZlX3RleHRfbGluZSgpCgogICAgaWYgbm90IHJlcXVlc3Q6CiAgICAgICAgcmV0dXJuCgogICAgbWV0aG9kLCBwYXRoLCBfID0gcmVxdWVzdC5zcGxpdCgiICIpCgogICAgaWYgcGF0aCA9PSAiLyI6CiAgICAgICAgcGF0aCA9ICIvaW5kZXguaHRtbCIKCiAgICBmaWxlX3BhdGggPSBvcy5wYXRoLmpvaW4oUk9PVF9ESVJFQ1RPUlksIHBhdGgubHN0cmlwKCIvIikpCgogICAgIyBoYW5kbGVzIDMwMSByZWRpcmVjdAogICAgaWYgb3MucGF0aC5pc2RpcihmaWxlX3BhdGgpOgogICAgICAgIGlmIG5vdCBwYXRoLmVuZHN3aXRoKCIvIik6CiAgICAgICAgICAgIGh0dHBfc29jay5zZW5kX3RleHRfbGluZSgiSFRUUC8xLjEgMzAxIE1vdmVkIFBlcm1hbmVudGx5IikKICAgICAgICAgICAgaHR0cF9zb2NrLnNlbmRfdGV4dF9saW5lKGYiTG9jYXRpb246IHtwYXRofS8iKQogICAgICAgICAgICBodHRwX3NvY2suc2VuZF90ZXh0X2xpbmUoIkNvbm5lY3Rpb246IGNsb3NlXHJcbiIpCiAgICAgICAgICAgIHJldHVybgouLi4=
1ad1c2bc-860f-498f-8124-b8967ec89fd0,,/e8/my_http_server.py,,49:1-71:27,,# \nAdd code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ICAgc29ja2V0ID0gaHR0cF9zb2NrZXQuSFRUUFNvY2tldChjb25uZWN0aW9uKQoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgKGUuZy4gIkdFVCAvIEhUVFAvMS4wIikKICAgIHJlcXVlc3QgPSBzb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKQogICAgcHJpbnQoZiJSZXF1ZXN0OiB7cmVxdWVzdH0iKQoKICAgICMgUmVhZCBhbmQgcHJpbnQgdGhlIHJlcXVlc3QgaGVhZGVycwogICAgd2hpbGUgVHJ1ZToKICAgICAgICBkYXRhID0gc29ja2V0LnJlY2VpdmVfdGV4dF9saW5lKCkuc3RyaXAoKQogICAgICAgIGlmIChub3QgZGF0YSkgb3IgKGxlbihkYXRhKSA9PSAwKToKICAgICAgICAgICAgYnJlYWsKICAgICAgICBwcmludChkYXRhKQogICAgcHJpbnQoJz09PT09PT0nKQoKICAgICMgRXh0cmFjdCB0aGUgcGF0aCBmcm9tIHRoZSByZXF1ZXN0LgogICAgcGFydHMgPSByZXF1ZXN0LnNwbGl0KCkKICAgIHBhdGggPSBwYXJ0c1sxXVsxOl0gICMgcmVtb3ZlIHRoZSBmaXJzdCBjaGFyYWN0ZXIgb2YgdGhlIHBhdGgKICAgIHNpbXBsZV9kaXJlY3RvcnlfbGlzdGluZyA9ICIiICAjIGFzc2lnbm1lbnQgYmVmb3JlIHJlZmVyZW5jZSB0byBmaXggZXJyb3IgCgogICAgIyBJZiB0aGUgcmVxdWVzdGVkIGRvY3VtZW50IGlzIGEgZGlyZWN0b3J5IGFuZCBkb2VzIG5vdCBlbmQgd2l0aCBhIC8sIAogICAgIyByZXR1cm4gYSAzMDEgYW5kIHJlZGlyZWN0IHRvIGEgY29ycmVjdGx5IGZvcm1lZCBVUkwuIAogICAgIyAoRm9yIGV4YW1wbGUsIGlmIHRoZSBwYXRoIGlzIC9QaWN0dXJlcywgcmVkaXJlY3QgdG8gL1BpY3R1cmVzLy4pCiAgICBpZiBvcy5wYXRoLmlzZGlyKHBhdGgpOgouLi4=
775dd0a7-56ee-4096-9e7d-40529a245ad2,,/e8/my_http_server.py,,89:0-105:18,,"What would happen if you remove the line `socket.send_text_line("""")`?",0,Short Answer,,0,ICAgICAgICAjIChJbiBvdGhlciB3b3JkcywgeW91ciBocmVmIG5lZWRzIEltYWdlcy8gbm90IGp1c3QgSW1hZ2VzLikKICAgICAgICBlbHNlOgogICAgICAgICAgICBzaW1wbGVfZGlyZWN0b3J5X2xpc3RpbmcgPSAiPGh0bWw+PGJvZHk+PGgxPkRpcmVjdG9yeSBMaXN0aW5nPC9oMT48dWw+IiAjIGNyZWF0ZSBoZWFkZXIgRElyZWN0b3J5IGxpc3RpbmcgYW5kIHVub3JkZXJlZCBsaXN0IGZvciBsaW5rcwogICAgICAgICAgICBmb3IgbGluayBpbiBvcy5saXN0ZGlyKHBhdGgpOgogICAgICAgICAgICAgICAgbGlua2VkX3BhdGggPSBvcy5wYXRoLmpvaW4ocGF0aCwgbGluaykKICAgICAgICAgICAgICAgIGlmIG9zLnBhdGguaXNkaXIobGlua2VkX3BhdGgpOgogICAgICAgICAgICAgICAgICAgIGxpbmsgKz0gIi8iICMgYWRkIHRyYWlsaW5nIC8gaWYgaXQgaXMgYSBkaXJlY3RvcnkKICAgICAgICAgICAgICAgIHNpbXBsZV9kaXJlY3RvcnlfbGlzdGluZyArPSBmJzxsaT48YSBocmVmPSJ7bGlua30iPntsaW5rfTwvYT48L2xpPicgIyBjcmVhdGUgYW4gYW5jaG9yIHRvIHRob3NlIGxpbmtzLCBhbnN3ZXIgZm9ybXVsYXRlZCBmcm9tIHBpYXp6YSBxdWVzdGlvbgogICAgICAgICAgICBzaW1wbGVfZGlyZWN0b3J5X2xpc3RpbmcgKz0gIjwvdWw+PGJvZHk+PC9odG1sPiIgIyBjbG9zZSBldmVyeXRoaW5nIHVwCiAgICAgICAgICAgIAogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoIkhUVFAvMS4wIDIwMCBPSyIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiQ29udGVudC1UeXBlOiB0ZXh0L2h0bWwiKQogICAgICAgICAgICBzb2NrZXQuc2VuZF90ZXh0X2xpbmUoZiJDb250ZW50LUxlbmd0aDoge2xlbihzaW1wbGVfZGlyZWN0b3J5X2xpc3RpbmcpKzJ9IikKICAgICAgICAgICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKCJDb25uZWN0aW9uOiBDbG9zZSIpCiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZSgiIikgICMgPD09PT09PT09PT09PT09CiAgICAgICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShzaW1wbGVfZGlyZWN0b3J5X2xpc3RpbmcpCiAgICAgICAgICAgIHJldHVybgouLi4=
7661418b-e2c3-4617-8e2c-6240420f2c28,,/e9/my_http_server.py,,61:0-69:39,,"What would happen if you remove the line `socket.send_text_line("""")`?",0,Short Answer,,0,ZGVmIHNlbmRfY29udGVudF9oZWFkZXJzKHNvY2tldCwgc3RhdHVzLCBjb250ZW50X2xlbmd0aCwgY29udGVudF90eXBlPU5vbmUsIGxvY2F0aW9uPU5vbmUpOgogICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKGYiSFRUUC8xLjAge3N0YXR1cy52YWx1ZX0iKQogICAgaWYgbG9jYXRpb24gYW5kIHN0YXR1cyA9PSBIVFRQU3RhdHVzLk1PVkVEX1BFUk1BTkVOVExZOgogICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkxvY2F0aW9uOiB7bG9jYXRpb259IikKICAgIGVsaWYgY29udGVudF90eXBlOgogICAgICAgIHNvY2tldC5zZW5kX3RleHRfbGluZShmIkNvbnRlbnQtVHlwZToge2NvbnRlbnRfdHlwZX0iKQogICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKGYiQ29udGVudC1MZW5ndGg6IHtjb250ZW50X2xlbmd0aH0iKQogICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKGYiQ29ubmVjdGlvbjogY2xvc2UiKQogICAgc29ja2V0LnNlbmRfdGV4dF9saW5lKCIiKSAgIzw9PT09PT0KLi4u
e13caf8f-aa2a-4031-a6cb-c0756c56e678,,/e9/my_http_server.py,,111:0-137:28,,Add code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ICAgIHNvY2tldCA9IGh0dHBfc29ja2V0LkhUVFBTb2NrZXQoY29ubmVjdGlvbikKCiAgICAjIFJlYWQgYW5kIHByaW50IHRoZSByZXF1ZXN0IChlLmcuICJHRVQgLyBIVFRQLzEuMCIpCiAgICByZXF1ZXN0ID0gc29ja2V0LnJlY2VpdmVfdGV4dF9saW5lKCkKICAgIHByaW50KGYiUmVxdWVzdDoge3JlcXVlc3R9IikKCiAgICAjIFJlYWQgYW5kIHByaW50IHRoZSByZXF1ZXN0IGhlYWRlcnMKICAgIHdoaWxlIFRydWU6CiAgICAgICAgZGF0YSA9IHNvY2tldC5yZWNlaXZlX3RleHRfbGluZSgpLnN0cmlwKCkKICAgICAgICBpZiAobm90IGRhdGEpIG9yIChsZW4oZGF0YSkgPT0gMCk6CiAgICAgICAgICAgICAgICBicmVhawogICAgICAgIHByaW50KGRhdGEpCiAgICBwcmludCgnPT09PT09PScpCgogICAgIyBFeHRyYWN0IHRoZSBwYXRoIGZyb20gdGhlIHJlcXVlc3QuCiAgICBwYXJ0cyA9IHJlcXVlc3Quc3BsaXQoKQogICAgcGF0aCA9IHBhcnRzWzFdWzE6XSAgIyByZW1vdmUgdGhlIGZpcnN0IGNoYXJhY3RlciBvZiB0aGUgcGF0aAoKICAgICMgRm9yIHN1YnNlcXVlbnQgcmVxdWVzdHMgaWYgdGhlcmUgd2FzIGFuIGluZGV4Lmh0bWwgZmlsZSwgbmVlZCBiYXNlIGRpcmVjdG9yeSB0byByZXNvbHZlIHRoZSBjb3JyZWN0IHBhdGgKICAgICMgT3RoZXJ3aXNlLCB0aGUgcGF0aCB3aWxsIGJlIGludmFsaWQgc2luY2UgaXQgaXMgcmVsZXZhbnQgdG8gdGhlCiAgICBpZiBDVVJSRU5UX0JBU0VfRElSIGFuZCBub3Qgb3MucGF0aC5leGlzdHMocGF0aCk6CiAgICAgICAgcGF0aCA9IG9zLnBhdGguam9pbihDVVJSRU5UX0JBU0VfRElSLCBwYXRoKQoKICAgICMgQXNzdW1lIHRoZSBwYXRoIGlzIGEgZmlsZSBuYW1lLgogICAgIyBJZiB0aGUgZmlsZSBuYW1lIGV4aXN0cywgd2Ugd2lsbCBzZW5kIGl0IGFzIGEgcmVzcG9uc2UuCiAgICAjIE90aGVyd2lzZSwgc2VuZCBhIDQwNC4KICAgIGlmIG9zLnBhdGguZXhpc3RzKHBhdGgpOgouLi4=
fb6b9bfa-1752-414b-b89f-359fe859c79a,,/e10/my_http_server.py,,27:1-68:18,,# \nAdd code (or pseudo code) to determine whether the client sent a GET or POST request.  ,0,Write Code,,0,ICAgSFRUUF9zb2NrZXQgPSBodHRwX3NvY2tldC5IVFRQU29ja2V0KGNvbm5lY3Rpb24pCgogICAgIyBSZWFkIGFuZCBwcmludCB0aGUgcmVxdWVzdCAoZS5nLiwgIkdFVCAvaW5kZXguaHRtbCBIVFRQLzEuMCIpCiAgICByZXF1ZXN0ID0gSFRUUF9zb2NrZXQucmVjZWl2ZV90ZXh0X2xpbmUoKQogICAgcHJpbnQoZiJSZXF1ZXN0OiB7cmVxdWVzdH0iKQoKCiAgICAjIFJlYWQgYW5kIHByaW50IHRoZSByZXF1ZXN0IGhlYWRlcnMKICAgIHdoaWxlIFRydWU6CiAgICAgICAgZGF0YSA9IEhUVFBfc29ja2V0LnJlY2VpdmVfdGV4dF9saW5lKCkuc3RyaXAoKQogICAgICAgIGlmIChub3QgZGF0YSk6CiAgICAgICAgICAgICAgICBicmVhawogICAgICAgIHByaW50KGRhdGEpCiAgICBwcmludCgnPT09PT09PScpCgogICAgCgogICAjIFNwbGl0IHRoZSByZXF1ZXN0IGludG8gcGFydHMKICAgIHBhcnRzID0gcmVxdWVzdC5zcGxpdCgpCiAgICBpZiBsZW4ocGFydHMpIDwgMjoKICAgICAgICBIVFRQX3NvY2tldC5zZW5kX3RleHRfbGluZSgiSFRUUC8xLjAgNDAwIEJBRCBSRVFVRVNUXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iKQogICAgICAgIEhUVFBfc29ja2V0LmNsb3NlKCkKICAgICAgICByZXR1cm4KICAgICMgRXh0cmFjdCB0aGUgcmVxdWVzdGVkIHBhdGggZnJvbSB0aGUgc2Vjb25kIHBhcnQgb2YgdGhlIHJlcXVlc3QKICAgIHBhdGggPSBwYXJ0c1sxXQoKICAgICMgQ2hlY2sgaWYgdGhlIHBhdGggaXMgdGhlIHJvb3QgIi8iCiAgICBpZiBwYXRoID09ICIvIjoKICAgICAgICBmaWxlX3BhdGggPSAiLiIgICMgU2V0IGZpbGVfcGF0aCB0byB0aGUgY3VycmVudCBkaXJlY3RvcnkgaWYgdGhlIHJlcXVlc3QgaXMgZm9yIHJvb3QKICAgIGVsc2U6CiAgICAgICAgIyBPdGhlcndpc2UsIHJlbW92ZSB0aGUgbGVhZGluZyBzbGFzaAogICAgICAgIGZpbGVfcGF0aCA9IHBhdGgubHN0cmlwKCcvJykKCgogICAgIyBDaGVjayBpZiBwYXRoIGlzIGRpcmVjdG9yeQogICAgaWYgb3MucGF0aC5pc2RpcihmaWxlX3BhdGgpOgogICAgICAgIGlmIG5vdCBwYXRoLmVuZHN3aXRoKCcvJyk6CiAgICAgICAgICAgIHJlc3BvbnNlID0gIkhUVFAvMS4xIDMwMSBNb3ZlZFxyXG4iCiAgICAgICAgICAgIHJlc3BvbnNlICs9IGYiTG9jYXRpb246IC97ZmlsZV9wYXRofS9cclxuIiAgIyBSZWRpcmVjdCB3aXRoIHRyYWlsaW5nIHNsYXNoCiAgICAgICAgICAgIHJlc3BvbnNlICs9IGYiQ29udGVudC1MZW5ndGg6IDBcclxuXHJcbiIKICAgICAgICAgICAgY29ubmVjdGlvbi5zZW5kYWxsKHJlc3BvbnNlLmVuY29kZSgpKSAKICAgICAgICAgICAgcmV0dXJuCi4uLg==
e54d07f4-b503-41b4-9ead-079d1df92775,,/e10/my_http_server.py,,75:0-89:18,,Why does your `Content-Length:` string have two sets of `\r\n` instead of just one? ,0,Short Answer,,0,ICAgICAgICBlbHNlOgogICAgICAgICAgICBpdGVtcyA9IG9zLmxpc3RkaXIoZmlsZV9wYXRoKQogICAgICAgICAgICBodG1sX2NvbnRlbnQgPSAiPGh0bWw+PGJvZHk+PGgxPkRpcmVjdG9yeSBsaXN0aW5nPC9oMT48dWw+IgogICAgICAgICAgICAjIExvb3AgdGhyb3VnaCB0aGUgZGlyZWN0b3J5IGFuZCBnZXQgdGhlIGZ1bGwgZmlsZSBwYXRocyAKICAgICAgICAgICAgZm9yIGl0ZW0gaW4gaXRlbXM6ICAgICAgICAgICAgICAgIAogICAgICAgICAgICAgICAgIyBJZiB0aGUgcGF0aCBpcyBhIGRpcmVjdG9yeQogICAgICAgICAgICAgICAgaWYgb3MucGF0aC5pc2Rpcihvcy5wYXRoLmpvaW4oZmlsZV9wYXRoLCBpdGVtKSk6CiAgICAgICAgICAgICAgICAgICAgaXRlbSArPSAiLyIgICMgRW5zdXJlIHN1YmRpcmVjdG9yaWVzIGVuZCB3aXRoICIvIgogICAgICAgICAgICAgICAgaHRtbF9jb250ZW50ICs9IGYnPGxpPjxhIGhyZWY9ICJ7aXRlbX0vIj57aXRlbX0gPC9hPjwvbGk+JwogICAgICAgICAgICBodG1sX2NvbnRlbnQgKz0gIjwvdWw+PC9ib2R5PjwvaHRtbD4iCiAgICAgICAgICAgIHJlc3BvbnNlID0gIkhUVFAvMS4xIDIwMCBPS1xyXG4iCiAgICAgICAgICAgIHJlc3BvbnNlICs9ICJDb250ZW50LVR5cGU6IHRleHQvaHRtbFxyXG4iCiAgICAgICAgICAgIHJlc3BvbnNlICs9IGYiQ29udGVudC1MZW5ndGg6IHtsZW4oaHRtbF9jb250ZW50KX1cclxuXHJcbiIKICAgICAgICAgICAgY29ubmVjdGlvbi5zZW5kYWxsKHJlc3BvbnNlLmVuY29kZSgpICsgaHRtbF9jb250ZW50LmVuY29kZSgpKQogICAgICAgICAgICByZXR1cm4KLi4u
